event_id,customer_id,event_type,event_timestamp,channel,utm_source,utm_campaign,page_url
EV0002359,C0406,demo_request,2022-04-08 14:21:59,linkedin,linkedin,veganeiro_2024,
EV0002360,C0406,first_purchase,2022-04-10 11:38:39,referral,referral,,
EV0002361,C0407,page_view,2024-08-17 03:36:35,referral,referral,semana_santa_2022,/sobre
EV0002362,C0407,page_view,2024-08-17 18:40:38,organic,organic,lancamento_polvo,/produtos/salmao-vegetal
EV0002363,C0407,page_view,2024-08-18 10:20:14,linkedin,,semana_santa_2022,/produtos/atum-vegetal
EV0002364,C0408,page_view,2023-05-31 19:02:31,linkedin,linkedin,brand_top_funnel,/
EV0002365,C0408,page_view,2023-06-01 21:48:38,tiktok,tiktok,brand_awareness_q1,/onde-comprar
EV0002366,C0408,page_view,2023-06-03 06:17:31,tiktok,tiktok,,/receitas
EV0002367,C0408,first_purchase,2023-06-03 07:08:05,organic,organic,brand_awareness_q1,
EV0002368,C0409,page_view,2023-11-19 22:27:27,google_ads,google_ads,,/para-empresas
EV0002369,C0409,page_view,2023-11-21 03:02:21,linkedin,linkedin,natal_2022,/receitas
EV0002370,C0409,page_view,2023-11-22 12:30:37,linkedin,linkedin,,/produtos/salmao-vegetal
EV0002371,C0409,email_open,2023-11-24 05:12:58,instagram,instagram,,
EV0002372,C0409,signup,2023-11-25 14:19:18,email,email,veganeiro_jan,
EV0002373,C0409,demo_request,2023-11-26 19:46:25,tiktok,tiktok,brand_awareness_q1,
EV0002374,C0409,first_purchase,2023-11-28 15:26:04,email,,black_friday_2023,
EV0002375,C0410,page_view,2024-01-05 19:24:07,google_ads,google_ads,brand_awareness_q1,/contato
EV0002376,C0410,page_view,2024-01-07 01:10:58,google_ads,google_ads,black_friday_2023,/onde-comprar
EV0002377,C0410,page_view,2024-01-07 13:28:39,google_ads,google_ads,lancamento_salmao,/blog/peixe-vegetal-e-saudavel
EV0002378,C0410,signup,2024-01-08 01:57:16,instagram,instagram,brand_top_funnel,
EV0002379,C0410,first_purchase,2024-01-08 05:27:03,tiktok,tiktok,semana_santa_2024,
EV0002380,C0411,page_view,2021-12-28 23:58:21,instagram,instagram,semana_santa_2024,/
EV0002381,C0411,page_view,2021-12-29 09:18:54,tiktok,tiktok,,/produtos
EV0002382,C0411,page_view,2021-12-30 19:34:10,organic,organic,brand_top_funnel,/produtos/atum-vegetal
EV0002383,C0411,signup,2021-12-31 18:46:53,instagram,instagram,,
EV0002384,C0411,email_open,2022-01-01 22:53:49,referral,referral,black_friday_2023,
EV0002385,C0411,email_click,2022-01-03 15:52:29,tiktok,tiktok,veganeiro_jan,
EV0002386,C0412,page_view,2023-10-20 14:07:19,referral,referral,lancamento_polvo,/para-empresas
EV0002387,C0412,page_view,2023-10-21 01:25:51,referral,referral,semana_santa_2022,/sobre
EV0002388,C0412,page_view,2023-10-22 18:47:45,google_ads,google_ads,semana_santa_2023,/
EV0002389,C0412,email_open,2023-10-24 04:49:17,tiktok,tiktok,brand_top_funnel,
EV0002390,C0412,email_open,2023-10-26 00:48:31,linkedin,linkedin,semana_santa_2022,
EV0002391,C0412,email_click,2023-10-27 11:49:48,google_ads,google_ads,veganeiro_2024,
EV0002392,C0413,page_view,2022-04-09 19:41:18,referral,referral,lancamento_polvo,/produtos/salmao-vegetal
EV0002393,C0413,page_view,2022-04-11 14:25:50,google_ads,google_ads,,/receitas
EV0002394,C0413,page_view,2022-04-13 13:11:36,tiktok,tiktok,brand_top_funnel,/sobre
EV0002395,C0413,email_open,2022-04-13 15:22:09,instagram,instagram,veganeiro_2024,
EV0002396,C0414,page_view,2022-08-12 03:35:28,google_ads,google_ads,,/produtos/atum-vegetal
EV0002397,C0414,page_view,2022-08-12 18:24:53,google_ads,google_ads,semana_santa_2022,/para-empresas
EV0002398,C0414,page_view,2022-08-14 09:40:18,google_ads,google_ads,brand_awareness_q1,/receitas
EV0002399,C0414,signup,2022-08-14 22:26:04,instagram,instagram,natal_2022,
EV0002400,C0414,email_open,2022-08-15 04:23:45,linkedin,linkedin,,
EV0002401,C0414,email_click,2022-08-15 06:48:01,email,email,semana_santa_2022,
EV0002402,C0414,first_purchase,2022-08-17 05:07:29,linkedin,linkedin,semana_santa_2024,
EV0002403,C0415,page_view,2022-05-03 19:26:26,email,email,black_friday_2023,/sobre
EV0002404,C0415,page_view,2022-05-05 15:10:24,email,email,lancamento_polvo,/receitas
EV0002405,C0415,signup,2022-05-07 03:34:13,tiktok,tiktok,natal_2022,
EV0002406,C0415,repeat_purchase,2022-05-07 20:06:07,referral,referral,veganeiro_2024,
EV0002407,C0415,repeat_purchase,2022-05-09 10:24:44,email,email,brand_top_funnel,
EV0002408,C0416,page_view,2023-05-30 14:27:43,email,email,semana_santa_2024,/produtos/salmao-vegetal
EV0002409,C0416,page_view,2023-05-30 19:59:18,referral,referral,,/contato
EV0002410,C0416,page_view,2023-05-31 13:25:21,instagram,instagram,black_friday_2023,/produtos
EV0002411,C0416,email_open,2023-06-01 21:58:16,referral,referral,veganeiro_jan,
EV0002412,C0416,email_click,2023-06-03 14:48:18,instagram,,lancamento_polvo,
EV0002413,C0416,demo_request,2023-06-04 12:58:25,tiktok,tiktok,semana_santa_2022,
EV0002414,C0416,first_purchase,2023-06-06 05:00:37,google_ads,google_ads,black_friday_2023,
EV0002415,C0417,page_view,2023-09-25 01:10:48,linkedin,linkedin,lancamento_salmao,/contato
EV0002416,C0417,page_view,2023-09-26 21:32:25,google_ads,google_ads,lancamento_salmao,/sobre
EV0002417,C0417,page_view,2023-09-27 11:40:49,email,email,lancamento_polvo,/para-empresas
EV0002418,C0417,email_open,2023-09-28 00:58:12,organic,organic,natal_2022,
EV0002419,C0417,first_purchase,2023-09-29 14:42:22,google_ads,google_ads,veganeiro_2024,
EV0002420,C0418,page_view,2022-08-23 10:18:42,referral,referral,semana_santa_2023,/blog/peixe-vegetal-e-saudavel
EV0002421,C0418,page_view,2022-08-24 21:01:48,referral,referral,brand_awareness_q1,/produtos/atum-vegetal
EV0002422,C0418,page_view,2022-08-25 02:48:46,google_ads,google_ads,semana_santa_2022,/produtos/salmao-vegetal
EV0002423,C0418,email_open,2022-08-26 15:02:03,instagram,instagram,brand_top_funnel,
EV0002424,C0418,demo_request,2022-08-27 09:17:31,referral,referral,lancamento_polvo,
EV0002425,C0419,page_view,2023-04-07 23:59:17,linkedin,linkedin,lancamento_polvo,/receitas
EV0002426,C0419,page_view,2023-04-09 21:17:15,tiktok,tiktok,,/blog/peixe-vegetal-e-saudavel
EV0002427,C0419,page_view,2023-04-11 03:23:34,referral,referral,semana_santa_2024,/onde-comprar
EV0002428,C0419,email_open,2023-04-12 00:29:42,instagram,,veganeiro_2024,
EV0002429,C0419,signup,2023-04-12 12:57:40,tiktok,tiktok,semana_santa_2022,
EV0002430,C0419,email_open,2023-04-14 06:38:49,tiktok,,natal_2022,
EV0002431,C0420,page_view,2022-05-05 09:29:08,linkedin,linkedin,veganeiro_jan,/produtos/salmao-vegetal
EV0002432,C0420,page_view,2022-05-06 14:49:46,organic,organic,brand_awareness_q1,/contato
EV0002433,C0420,page_view,2022-05-08 00:03:58,referral,referral,,/
EV0002434,C0420,email_open,2022-05-09 10:48:36,google_ads,google_ads,semana_santa_2023,
EV0002435,C0420,signup,2022-05-10 18:22:56,google_ads,google_ads,semana_santa_2022,
EV0002436,C0420,email_open,2022-05-11 21:31:43,referral,referral,veganeiro_2024,
EV0002437,C0420,email_click,2022-05-13 14:01:44,organic,organic,brand_top_funnel,
EV0002438,C0421,page_view,2022-08-31 06:03:31,email,email,semana_santa_2023,/produtos
EV0002439,C0421,page_view,2022-09-01 12:05:08,tiktok,tiktok,lancamento_polvo,/receitas
EV0002440,C0421,email_open,2022-09-02 08:38:26,linkedin,linkedin,,
EV0002441,C0421,signup,2022-09-03 12:34:06,referral,,lancamento_salmao,
EV0002442,C0421,demo_request,2022-09-04 03:01:42,instagram,instagram,semana_santa_2024,
EV0002443,C0421,repeat_purchase,2022-09-05 09:12:08,organic,organic,brand_top_funnel,
EV0002444,C0421,repeat_purchase,2022-09-07 03:18:15,email,email,brand_top_funnel,
EV0002445,C0422,page_view,2024-04-23 14:14:37,referral,referral,,/produtos/atum-vegetal
EV0002446,C0422,page_view,2024-04-24 17:26:32,instagram,instagram,semana_santa_2022,/onde-comprar
EV0002447,C0422,page_view,2024-04-25 21:46:28,email,email,brand_top_funnel,/onde-comprar
EV0002448,C0422,email_open,2024-04-26 14:37:14,referral,referral,,
EV0002449,C0422,email_open,2024-04-28 06:09:35,google_ads,google_ads,semana_santa_2024,
EV0002450,C0422,email_click,2024-04-29 13:17:35,instagram,instagram,,
EV0002451,C0422,first_purchase,2024-04-30 08:54:55,organic,organic,natal_2022,
EV0002452,C0423,page_view,2022-03-13 12:57:00,tiktok,,natal_2022,/
EV0002453,C0423,page_view,2022-03-15 12:48:03,instagram,instagram,,/sobre
EV0002454,C0423,page_view,2022-03-16 15:09:10,instagram,instagram,,/para-empresas
EV0002455,C0424,page_view,2023-06-30 07:37:43,tiktok,tiktok,semana_santa_2023,/produtos/atum-vegetal
EV0002456,C0424,page_view,2023-07-01 20:49:09,email,email,brand_top_funnel,/para-empresas
EV0002457,C0424,page_view,2023-07-02 08:04:40,instagram,instagram,,/para-empresas
EV0002458,C0424,email_open,2023-07-02 10:30:33,instagram,instagram,semana_santa_2022,
EV0002459,C0424,email_click,2023-07-03 19:07:40,organic,organic,brand_top_funnel,
EV0002460,C0424,first_purchase,2023-07-04 16:57:23,referral,referral,,
EV0002461,C0425,page_view,2022-01-28 07:52:41,referral,referral,veganeiro_jan,/sobre
EV0002462,C0425,page_view,2022-01-30 03:49:00,referral,referral,semana_santa_2022,/produtos/atum-vegetal
EV0002463,C0425,page_view,2022-01-31 19:31:37,instagram,instagram,veganeiro_jan,/para-empresas
EV0002464,C0425,email_open,2022-02-01 15:02:17,referral,referral,veganeiro_jan,
EV0002465,C0426,page_view,2021-12-10 00:28:27,google_ads,google_ads,brand_awareness_q1,/produtos
EV0002466,C0426,page_view,2021-12-10 15:20:13,linkedin,linkedin,veganeiro_jan,/produtos
EV0002467,C0426,email_open,2021-12-12 05:50:18,linkedin,linkedin,black_friday_2023,
EV0002468,C0426,email_open,2021-12-13 20:24:03,google_ads,google_ads,veganeiro_2024,
EV0002469,C0426,email_click,2021-12-15 09:10:07,instagram,instagram,brand_top_funnel,
EV0002470,C0427,page_view,2022-07-23 14:07:30,instagram,instagram,,/blog/peixe-vegetal-e-saudavel
EV0002471,C0427,page_view,2022-07-23 19:25:01,email,email,,/produtos/salmao-vegetal
EV0002472,C0427,page_view,2022-07-24 02:39:49,instagram,instagram,semana_santa_2023,/produtos/salmao-vegetal
EV0002473,C0427,signup,2022-07-24 23:15:43,email,email,lancamento_salmao,
EV0002474,C0427,email_open,2022-07-25 12:41:35,tiktok,tiktok,black_friday_2023,
EV0002475,C0427,email_click,2022-07-26 01:00:37,google_ads,google_ads,veganeiro_jan,
EV0002476,C0428,page_view,2024-09-12 11:32:00,instagram,instagram,semana_santa_2023,/onde-comprar
EV0002477,C0428,page_view,2024-09-13 19:19:54,referral,referral,,/produtos/atum-vegetal
EV0002478,C0428,signup,2024-09-14 09:49:27,tiktok,tiktok,,
EV0002479,C0428,email_open,2024-09-15 04:45:12,instagram,instagram,lancamento_polvo,
EV0002480,C0428,email_click,2024-09-15 11:33:02,email,email,brand_awareness_q1,
EV0002481,C0428,first_purchase,2024-09-16 12:02:27,email,email,,
EV0002482,C0428,repeat_purchase,2024-09-16 16:11:29,tiktok,tiktok,semana_santa_2024,
EV0002483,C0428,repeat_purchase,2024-09-18 09:03:33,tiktok,tiktok,,
EV0002484,C0429,page_view,2023-08-21 12:55:05,email,,,/produtos
EV0002485,C0429,page_view,2023-08-23 09:51:53,referral,referral,brand_awareness_q1,/produtos/atum-vegetal
EV0002486,C0429,email_open,2023-08-24 16:08:26,tiktok,tiktok,semana_santa_2022,
EV0002487,C0429,email_open,2023-08-25 15:58:47,instagram,instagram,brand_top_funnel,
EV0002488,C0429,email_click,2023-08-26 08:40:24,linkedin,,brand_top_funnel,
EV0002489,C0429,first_purchase,2023-08-26 09:42:09,organic,organic,,
EV0002490,C0430,page_view,2024-05-21 02:00:37,referral,referral,black_friday_2023,/produtos/atum-vegetal
EV0002491,C0430,page_view,2024-05-21 04:10:29,organic,organic,semana_santa_2024,/contato
EV0002492,C0430,page_view,2024-05-21 20:19:59,referral,referral,,/receitas
EV0002493,C0430,email_open,2024-05-23 06:00:54,google_ads,google_ads,,
EV0002494,C0430,first_purchase,2024-05-24 11:21:02,referral,referral,black_friday_2023,
EV0002495,C0431,page_view,2022-10-16 08:21:51,instagram,instagram,brand_awareness_q1,/para-empresas
EV0002496,C0431,page_view,2022-10-18 01:51:02,organic,organic,brand_top_funnel,/produtos
EV0002497,C0431,page_view,2022-10-18 18:13:43,instagram,instagram,,/produtos/atum-vegetal
EV0002498,C0432,page_view,2022-02-26 23:21:03,referral,referral,natal_2022,/para-empresas
EV0002499,C0432,page_view,2022-02-27 17:03:59,google_ads,google_ads,,/blog/peixe-vegetal-e-saudavel
EV0002500,C0432,page_view,2022-02-28 14:57:26,referral,referral,veganeiro_jan,/produtos/salmao-vegetal
EV0002501,C0432,email_open,2022-03-02 04:27:46,tiktok,tiktok,semana_santa_2023,
EV0002502,C0432,demo_request,2022-03-02 07:32:22,referral,referral,natal_2022,
EV0002503,C0432,first_purchase,2022-03-03 17:38:29,organic,organic,semana_santa_2022,
EV0002504,C0433,page_view,2021-12-11 09:56:26,google_ads,google_ads,lancamento_salmao,/para-empresas
EV0002505,C0433,page_view,2021-12-13 05:16:05,organic,,,/receitas
EV0002506,C0433,email_open,2021-12-13 20:05:52,email,email,,
EV0002507,C0433,demo_request,2021-12-15 07:15:31,referral,referral,lancamento_salmao,
EV0002508,C0433,first_purchase,2021-12-15 17:59:43,linkedin,linkedin,semana_santa_2022,
EV0002509,C0434,page_view,2023-08-17 14:24:29,tiktok,tiktok,semana_santa_2022,/onde-comprar
EV0002510,C0434,page_view,2023-08-17 22:10:55,email,email,lancamento_polvo,/para-empresas
EV0002511,C0434,page_view,2023-08-19 06:13:46,organic,organic,lancamento_salmao,/produtos/atum-vegetal
EV0002512,C0434,signup,2023-08-21 05:17:33,organic,organic,natal_2022,
EV0002513,C0434,email_open,2023-08-22 23:07:48,instagram,instagram,lancamento_polvo,
EV0002514,C0434,email_click,2023-08-23 16:29:22,tiktok,tiktok,brand_top_funnel,
EV0002515,C0434,demo_request,2023-08-24 05:07:38,email,email,semana_santa_2022,
EV0002516,C0434,first_purchase,2023-08-25 10:00:03,organic,organic,natal_2022,
EV0002517,C0435,page_view,2022-05-11 18:22:29,linkedin,linkedin,lancamento_salmao,/para-empresas
EV0002518,C0435,page_view,2022-05-12 01:14:40,email,email,semana_santa_2022,/blog/peixe-vegetal-e-saudavel
EV0002519,C0435,page_view,2022-05-13 10:25:35,google_ads,google_ads,lancamento_salmao,/produtos/salmao-vegetal
EV0002520,C0435,email_open,2022-05-13 14:58:26,organic,organic,,
EV0002521,C0435,email_click,2022-05-15 04:18:08,referral,referral,black_friday_2023,
EV0002522,C0436,page_view,2022-01-05 09:52:46,instagram,instagram,semana_santa_2023,/produtos/salmao-vegetal
EV0002523,C0436,page_view,2022-01-06 05:38:41,tiktok,tiktok,semana_santa_2024,/produtos
EV0002524,C0436,page_view,2022-01-06 09:08:31,tiktok,tiktok,lancamento_salmao,/sobre
EV0002525,C0436,signup,2022-01-06 13:44:11,linkedin,linkedin,lancamento_polvo,
EV0002526,C0436,email_open,2022-01-07 04:10:55,email,email,lancamento_salmao,
EV0002527,C0436,email_click,2022-01-07 21:48:38,organic,organic,semana_santa_2023,
EV0002528,C0436,first_purchase,2022-01-09 02:55:35,tiktok,tiktok,lancamento_salmao,
EV0002529,C0437,page_view,2022-04-07 05:52:45,organic,organic,,/contato
EV0002530,C0437,page_view,2022-04-08 13:53:42,tiktok,tiktok,veganeiro_jan,/blog/peixe-vegetal-e-saudavel
EV0002531,C0437,page_view,2022-04-10 00:40:11,tiktok,tiktok,,/para-empresas
EV0002532,C0437,email_open,2022-04-10 07:50:44,google_ads,google_ads,lancamento_salmao,
EV0002533,C0437,signup,2022-04-11 07:58:04,instagram,instagram,semana_santa_2024,
EV0002534,C0437,repeat_purchase,2022-04-11 11:27:28,google_ads,google_ads,black_friday_2023,
EV0002535,C0437,repeat_purchase,2022-04-11 15:04:20,organic,organic,,
EV0002536,C0438,page_view,2022-12-31 03:17:34,tiktok,tiktok,natal_2022,/produtos/salmao-vegetal
EV0002537,C0438,page_view,2022-12-31 05:19:32,referral,referral,semana_santa_2024,/receitas
EV0002538,C0438,page_view,2023-01-01 15:46:17,email,email,semana_santa_2024,/produtos/salmao-vegetal
EV0002539,C0438,email_open,2023-01-02 10:58:32,email,,,
EV0002540,C0438,signup,2023-01-03 01:43:26,email,email,veganeiro_jan,
EV0002541,C0439,page_view,2023-12-04 00:23:14,linkedin,linkedin,semana_santa_2022,/
EV0002542,C0439,page_view,2023-12-04 22:37:18,referral,referral,brand_top_funnel,/produtos/atum-vegetal
EV0002543,C0439,page_view,2023-12-05 02:05:12,google_ads,google_ads,lancamento_polvo,/produtos
EV0002544,C0439,email_open,2023-12-05 04:54:42,tiktok,tiktok,semana_santa_2022,
EV0002545,C0439,email_click,2023-12-05 20:44:59,linkedin,linkedin,brand_awareness_q1,
EV0002546,C0440,page_view,2023-11-14 23:00:16,referral,referral,,/produtos
EV0002547,C0440,page_view,2023-11-16 11:58:25,email,email,semana_santa_2023,/onde-comprar
EV0002548,C0440,page_view,2023-11-17 21:14:57,organic,,veganeiro_2024,/receitas
EV0002549,C0440,email_open,2023-11-19 05:03:07,google_ads,google_ads,veganeiro_2024,
EV0002550,C0441,page_view,2023-02-16 12:48:16,tiktok,tiktok,semana_santa_2023,/produtos/salmao-vegetal
EV0002551,C0441,page_view,2023-02-16 20:35:20,tiktok,tiktok,,/receitas
EV0002552,C0441,page_view,2023-02-17 20:52:13,google_ads,google_ads,brand_top_funnel,/sobre
EV0002553,C0441,email_open,2023-02-19 19:56:51,instagram,instagram,,
EV0002554,C0441,demo_request,2023-02-21 01:51:15,linkedin,linkedin,lancamento_polvo,
EV0002555,C0441,repeat_purchase,2023-02-21 07:33:33,google_ads,google_ads,natal_2022,
EV0002556,C0441,repeat_purchase,2023-02-22 06:45:16,email,,,
EV0002557,C0442,page_view,2022-09-23 18:29:42,organic,organic,,/produtos
EV0002558,C0442,page_view,2022-09-25 16:19:59,referral,referral,semana_santa_2022,/receitas
EV0002559,C0442,page_view,2022-09-27 00:54:44,tiktok,tiktok,,/
EV0002560,C0442,email_open,2022-09-28 00:15:22,linkedin,linkedin,semana_santa_2022,
EV0002561,C0442,repeat_purchase,2022-09-28 20:40:22,email,email,natal_2022,
EV0002562,C0442,repeat_purchase,2022-09-29 22:50:33,google_ads,google_ads,lancamento_polvo,
EV0002563,C0443,page_view,2022-03-19 16:53:22,email,,veganeiro_2024,/onde-comprar
EV0002564,C0443,page_view,2022-03-19 22:19:48,instagram,instagram,semana_santa_2022,/para-empresas
EV0002565,C0443,page_view,2022-03-20 13:49:44,referral,referral,semana_santa_2024,/sobre
EV0002566,C0443,signup,2022-03-21 10:17:24,google_ads,google_ads,,
EV0002567,C0443,email_open,2022-03-23 04:01:25,email,email,natal_2022,
EV0002568,C0443,email_click,2022-03-23 19:51:14,google_ads,google_ads,veganeiro_jan,
EV0002569,C0443,first_purchase,2022-03-25 04:08:42,organic,organic,semana_santa_2024,
EV0002570,C0443,repeat_purchase,2022-03-25 06:52:13,organic,organic,semana_santa_2024,
EV0002571,C0443,repeat_purchase,2022-03-25 07:11:57,email,,black_friday_2023,
EV0002572,C0444,page_view,2022-11-04 19:59:17,referral,referral,lancamento_salmao,/para-empresas
EV0002573,C0444,page_view,2022-11-06 06:33:35,instagram,instagram,semana_santa_2023,/produtos
EV0002574,C0444,email_open,2022-11-06 20:42:53,linkedin,linkedin,lancamento_polvo,
EV0002575,C0445,page_view,2024-04-25 01:47:52,google_ads,google_ads,lancamento_polvo,/blog/peixe-vegetal-e-saudavel
EV0002576,C0445,page_view,2024-04-26 11:34:54,referral,referral,semana_santa_2024,/sobre
EV0002577,C0445,page_view,2024-04-27 20:29:08,referral,referral,semana_santa_2022,/produtos/salmao-vegetal
EV0002578,C0445,signup,2024-04-29 06:50:40,referral,referral,veganeiro_jan,
EV0002579,C0445,first_purchase,2024-04-29 23:12:19,linkedin,linkedin,semana_santa_2023,
EV0002580,C0446,page_view,2023-03-29 17:00:03,google_ads,google_ads,brand_top_funnel,/produtos/salmao-vegetal
EV0002581,C0446,page_view,2023-03-29 17:26:55,google_ads,google_ads,semana_santa_2022,/receitas
EV0002582,C0446,page_view,2023-03-30 12:06:02,linkedin,linkedin,semana_santa_2024,/contato
EV0002583,C0446,email_open,2023-03-30 23:09:43,email,email,black_friday_2023,
EV0002584,C0446,signup,2023-04-01 15:02:32,organic,organic,veganeiro_2024,
EV0002585,C0447,page_view,2024-06-13 07:05:38,email,email,black_friday_2023,/produtos
EV0002586,C0447,page_view,2024-06-15 06:36:41,tiktok,tiktok,brand_awareness_q1,/para-empresas
EV0002587,C0447,page_view,2024-06-16 19:39:20,tiktok,tiktok,semana_santa_2024,/
EV0002588,C0447,email_open,2024-06-17 05:56:10,referral,referral,veganeiro_jan,
EV0002589,C0447,signup,2024-06-17 11:55:43,google_ads,google_ads,lancamento_polvo,
